timestamp;SID;Etapa;Subetapa;Remoto;Local;Alerta
"""08/08-17:00:59.716108 ";2570;2;0;10.5.1.110;128.30.2.36;alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS (msg:'SERVER-WEBAPP invalid HTTP version string', flow:to_server,established, content:' HTTP/', depth:300, nocase, isdataat:5,relative, content:!'0.9', within:3, content:!'1.0', within:3, content:!'1.1', within:3, pcre:!'/^[^\n]* HTTPx2f(0.9|1.[01])s*\n/i', metadata:policy max-detect-ips drop, ruleset community, service http, reference:bugtraq,34240, reference:bugtraq,9809, reference:cve,2009-0478, reference:nessus,11593, classtype:non-standard-protocol, sid:2570, rev:25,)
"""08/08-17:00:59.799120 ";2570;2;0;10.5.1.110;128.30.2.36;alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS (msg:'SERVER-WEBAPP invalid HTTP version string', flow:to_server,established, content:' HTTP/', depth:300, nocase, isdataat:5,relative, content:!'0.9', within:3, content:!'1.0', within:3, content:!'1.1', within:3, pcre:!'/^[^\n]* HTTPx2f(0.9|1.[01])s*\n/i', metadata:policy max-detect-ips drop, ruleset community, service http, reference:bugtraq,34240, reference:bugtraq,9809, reference:cve,2009-0478, reference:nessus,11593, classtype:non-standard-protocol, sid:2570, rev:25,)
"""08/08-17:00:59.884531 ";2570;2;0;10.5.1.110;128.30.2.36;alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS (msg:'SERVER-WEBAPP invalid HTTP version string', flow:to_server,established, content:' HTTP/', depth:300, nocase, isdataat:5,relative, content:!'0.9', within:3, content:!'1.0', within:3, content:!'1.1', within:3, pcre:!'/^[^\n]* HTTPx2f(0.9|1.[01])s*\n/i', metadata:policy max-detect-ips drop, ruleset community, service http, reference:bugtraq,34240, reference:bugtraq,9809, reference:cve,2009-0478, reference:nessus,11593, classtype:non-standard-protocol, sid:2570, rev:25,)
"""08/08-17:01:01.707512 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:02.055844 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:02.617055 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:03.319234 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:04.936883 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:04.940134 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:05.079273 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:05.565266 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:05.633253 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:06.053492 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:06.263780 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:06.475384 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:07.139807 ";366;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
"""08/08-17:01:07.139807 ";368;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
"""08/08-17:01:07.139807 ";384;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
"""08/08-17:01:07.178131 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:08.147168 ";366;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
"""08/08-17:01:08.147168 ";368;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
"""08/08-17:01:08.147168 ";384;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
"""08/08-17:01:08.790138 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:09.147034 ";366;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
"""08/08-17:01:09.147034 ";368;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
"""08/08-17:01:09.147034 ";384;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
"""08/08-17:01:09.697004 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:09.706683 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:10.147058 ";366;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
"""08/08-17:01:10.147058 ";368;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
"""08/08-17:01:10.147058 ";384;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
"""08/08-17:01:11.147042 ";366;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
"""08/08-17:01:11.147042 ";368;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
"""08/08-17:01:11.147042 ";384;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
"""08/08-17:01:11.321355 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:11.469010 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:11.600085 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:12.147030 ";366;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
"""08/08-17:01:12.147030 ";368;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
"""08/08-17:01:12.147030 ";384;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
"""08/08-17:01:13.147029 ";366;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
"""08/08-17:01:13.147029 ";368;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
"""08/08-17:01:13.147029 ";384;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
"""08/08-17:01:14.147000 ";366;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
"""08/08-17:01:14.147000 ";368;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
"""08/08-17:01:14.147000 ";384;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
"""08/08-17:01:14.342584 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/08-17:01:15.147035 ";366;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
"""08/08-17:01:15.147035 ";368;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
"""08/08-17:01:15.147035 ";384;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
"""08/08-17:01:16.147108 ";366;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
"""08/08-17:01:16.147108 ";368;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
"""08/08-17:01:16.147108 ";384;1;0;10.5.1.2;10.3.1.5;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
"""08/08-17:01:16.442418 ";100000881;3;1;91.189.91.13;10.5.1.104;alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any (msg:'COMMUNITY WEB-CLIENT ImageMagick SGI ZSIZE Header Information Overflow Attempt', content:'|01 da|', byte_test: 2,>,4,9,relative, classtype: attempted-user, reference:bugtraq,19507, reference:cve,2006-4144, sid:100000881, rev:1,)
"""08/09-19:27:21.957754 ";2273;3;1;10.5.1.110;10.5.19.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP login brute force attempt', flow:to_server,established,no_stream, content:'LOGIN', fast_pattern:only, detection_filter:track by_dst, count 30, seconds 30, metadata:ruleset community, service imap, reference:url,attack.mitre.org/techniques/T1110, classtype:suspicious-login, sid:2273, rev:12,)
"""08/09-19:27:22.732394 ";2273;3;1;10.5.1.110;10.5.7.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP login brute force attempt', flow:to_server,established,no_stream, content:'LOGIN', fast_pattern:only, detection_filter:track by_dst, count 30, seconds 30, metadata:ruleset community, service imap, reference:url,attack.mitre.org/techniques/T1110, classtype:suspicious-login, sid:2273, rev:12,)
"""08/09-19:27:23.781344 ";3065;4;0;10.5.17.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP append literal overflow attempt', flow:established,to_server, content:'APPEND', fast_pattern:only, pcre:'/sAPPENDs[^\n]*?s{/smi', byte_test:5,>,256,0,string,dec,relative, metadata:ruleset community, service imap, reference:bugtraq,11775, reference:cve,2004-1211, reference:nessus,15867, classtype:misc-attack, sid:3065, rev:11,)
"""08/09-19:27:23.797119 ";3069;3;1;10.5.17.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP fetch literal overflow attempt', flow:established,to_server, content:'FETCH', fast_pattern:only, pcre:'/sFETCHs[^\n]*?s{/smi', byte_test:5,>,256,0,string,dec,relative, metadata:ruleset community, service imap, reference:bugtraq,11775, reference:cve,2004-1211, reference:nessus,15867, classtype:misc-attack, sid:3069, rev:11,)
"""08/09-19:27:24.279792 ";2273;3;1;10.5.1.110;10.5.19.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP login brute force attempt', flow:to_server,established,no_stream, content:'LOGIN', fast_pattern:only, detection_filter:track by_dst, count 30, seconds 30, metadata:ruleset community, service imap, reference:url,attack.mitre.org/techniques/T1110, classtype:suspicious-login, sid:2273, rev:12,)
"""08/09-19:27:26.347789 ";2273;3;1;10.5.1.110;10.5.7.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP login brute force attempt', flow:to_server,established,no_stream, content:'LOGIN', fast_pattern:only, detection_filter:track by_dst, count 30, seconds 30, metadata:ruleset community, service imap, reference:url,attack.mitre.org/techniques/T1110, classtype:suspicious-login, sid:2273, rev:12,)
"""08/09-19:27:26.639070 ";2273;3;1;10.5.1.110;10.5.19.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP login brute force attempt', flow:to_server,established,no_stream, content:'LOGIN', fast_pattern:only, detection_filter:track by_dst, count 30, seconds 30, metadata:ruleset community, service imap, reference:url,attack.mitre.org/techniques/T1110, classtype:suspicious-login, sid:2273, rev:12,)
